old,new,kind,status,note
/pt/2011/04/redesign-the-gift-giving-experience/feed/,/2011/04/redesign-the-gift-giving-experience/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/04/sustaining-agility/,/2011/04/sustaining-agility/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/04/sustaining-agility/feed/,/2011/04/sustaining-agility/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/04/tastycupcakes-community-update/,/2011/04/tastycupcakes-community-update/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/04/tastycupcakes-community-update/feed/,/2011/04/tastycupcakes-community-update/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/05/screencast-four-ways-to-search-for-games-on-tastycupcakes/,/2011/05/screencast-four-ways-to-search-for-games-on-tastycupcakes/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/05/screencast-four-ways-to-search-for-games-on-tastycupcakes/feed/,/2011/05/screencast-four-ways-to-search-for-games-on-tastycupcakes/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/,/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/feed/,/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/tastygames-printme/,/2011/05/we-played-innovationgames-to-plan-tastycupcakes-org/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/06/cover-story-2/,/2011/06/cover-story-2/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/cover-story-2/feed/,/2011/06/cover-story-2/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/empathy-map/,/2011/06/empathy-map/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/empathy-map/feed/,/2011/06/empathy-map/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/online-plusdelta-game/,/2011/06/online-plusdelta-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/online-plusdelta-game/feed/,/2011/06/online-plusdelta-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/prune-the-product-tree/,/2011/06/prune-the-product-tree/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/prune-the-product-tree/feed/,/2011/06/prune-the-product-tree/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/rock-paper-scissors-happiness/,/2011/06/rock-paper-scissors-happiness/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/rock-paper-scissors-happiness/feed/,/2011/06/rock-paper-scissors-happiness/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/speed-boat/,/2011/06/speed-boat/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/speed-boat/feed/,/2011/06/speed-boat/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/06/the-whole-product-game/,/2011/06/the-whole-product-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/06/the-whole-product-game/feed/,/2011/06/the-whole-product-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/actions-for-retrospectives-2/,/2011/07/actions-for-retrospectives-2/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/actions-for-retrospectives-2/feed/,/2011/07/actions-for-retrospectives-2/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/agile-airplanes/,/2011/07/agile-airplanes/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/agile-airplanes/agile_airplane/,/2011/07/agile-airplanes/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/07/agile-airplanes/agile_airplane/feed/,/2011/07/agile-airplanes/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/agile-airplanes/comment-page-1/,/2011/07/agile-airplanes/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2011/07/agile-airplanes/feed/,/2011/07/agile-airplanes/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/agile-game-incubator-agile-games-2011/,/2011/07/agile-game-incubator-agile-games-2011/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/agile-game-incubator-agile-games-2011/feed/,/2011/07/agile-game-incubator-agile-games-2011/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/agile-game-incubator-online/,/2011/07/agile-game-incubator-online/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/agile-game-incubator-online/feed/,/2011/07/agile-game-incubator-online/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/dodontisisnt/,/2011/07/dodontisisnt/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/dodontisisnt/dodontisisnt/,/2011/07/dodontisisnt/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/07/dodontisisnt/dodontisisnt/feed/,/2011/07/dodontisisnt/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/dodontisisnt/feed/,/2011/07/dodontisisnt/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/how-now-wow-matrix/,/2011/07/how-now-wow-matrix/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/how-now-wow-matrix/feed/,/2011/07/how-now-wow-matrix/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/impact-effort-matrix/,/2011/07/impact-effort-matrix/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/impact-effort-matrix/feed/,/2011/07/impact-effort-matrix/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/proscons-game/,/2011/07/proscons-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/proscons-game/feed/,/2011/07/proscons-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/swot-analysis-game/,/2011/07/swot-analysis-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/swot-analysis-game/feed/,/2011/07/swot-analysis-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/07/the-big-payoff/,/2011/07/the-big-payoff/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/07/the-big-payoff/feed/,/2011/07/the-big-payoff/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/08/circles-and-soup/,/2011/08/circles-and-soup/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/08/circles-and-soup/comment-page-1/,/2011/08/circles-and-soup/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2011/08/circles-and-soup/feed/,/2011/08/circles-and-soup/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/08/learning-matrix/,/2011/08/learning-matrix/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/08/learning-matrix/feed/,/2011/08/learning-matrix/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/08/merrill-covey-matrix/,/2011/08/merrill-covey-matrix/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/08/merrill-covey-matrix/feed/,/2011/08/merrill-covey-matrix/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/08/zhong-zhi-a-one-handed-agile-game-for-illustrating-problems-and-finding-solutions/,/2011/08/zhong-zhi-a-one-handed-agile-game-for-illustrating-problems-and-finding-solutions/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/08/zhong-zhi-a-one-handed-agile-game-for-illustrating-problems-and-finding-solutions/feed/,/2011/08/zhong-zhi-a-one-handed-agile-game-for-illustrating-problems-and-finding-solutions/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/,/2011/10/continuous-integration-with-lego/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/comment-page-1/,/2011/10/continuous-integration-with-lego/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/feed/,/2011/10/continuous-integration-with-lego/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-1/,/2011/10/continuous-integration-with-lego/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-1/feed/,/2011/10/continuous-integration-with-lego/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-2/,/2011/10/continuous-integration-with-lego/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-2/feed/,/2011/10/continuous-integration-with-lego/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-3/,/2011/10/continuous-integration-with-lego/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-3/feed/,/2011/10/continuous-integration-with-lego/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-4/,/2011/10/continuous-integration-with-lego/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2011/10/continuous-integration-with-lego/finished-cube-real-4/feed/,/2011/10/continuous-integration-with-lego/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/mitch-lacey-team-prioritization/,/2011/10/mitch-lacey-team-prioritization/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/10/mitch-lacey-team-prioritization/feed/,/2011/10/mitch-lacey-team-prioritization/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/10/pairing-for-non-programmers/,/2011/10/pairing-for-non-programmers/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/10/pairing-for-non-programmers/comment-page-1/,/2011/10/pairing-for-non-programmers/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2011/10/pairing-for-non-programmers/feed/,/2011/10/pairing-for-non-programmers/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/11/human-knot/,/2011/11/human-knot/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/11/human-knot/feed/,/2011/11/human-knot/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/12/circles-of-influence/,/2011/12/circles-of-influence/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/12/circles-of-influence/feed/,/2011/12/circles-of-influence/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2011/12/values-driven-retrospective-game/,/2011/12/values-driven-retrospective-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2011/12/values-driven-retrospective-game/feed/,/2011/12/values-driven-retrospective-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/01/agile-games-2012-call-for-games/,/2012/01/agile-games-2012-call-for-games/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/01/agile-games-2012-call-for-games/feed/,/2012/01/agile-games-2012-call-for-games/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/02/is-it-ragu-or-bolognese/,/2012/02/is-it-ragu-or-bolognese/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/02/is-it-ragu-or-bolognese/feed/,/2012/02/is-it-ragu-or-bolognese/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/02/multitasking-game-handsnumberssong/,/2012/02/multitasking-game-handsnumberssong/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/02/multitasking-game-handsnumberssong/feed/,/2012/02/multitasking-game-handsnumberssong/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/02/nobodys-perfct/,/2012/02/nobodys-perfct/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/02/nobodys-perfct/feed/,/2012/02/nobodys-perfct/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/02/you-sunk-my-methodology/,/2012/02/you-sunk-my-methodology/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/02/you-sunk-my-methodology/feed/,/2012/02/you-sunk-my-methodology/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/03/fearless-journey-the-game-that-gets-your-team-unstuck/,/2012/03/fearless-journey-the-game-that-gets-your-team-unstuck/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/03/fearless-journey-the-game-that-gets-your-team-unstuck/feed/,/2012/03/fearless-journey-the-game-that-gets-your-team-unstuck/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/03/job-or-joy/,/2012/03/job-or-joy/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/03/job-or-joy/feed/,/2012/03/job-or-joy/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/03/one-word-storytelling/,/2012/03/one-word-storytelling/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/03/one-word-storytelling/feed/,/2012/03/one-word-storytelling/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/03/ouija-board-estimation/,/2012/03/ouija-board-estimation/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/03/ouija-board-estimation/comment-page-1/,/2012/03/ouija-board-estimation/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/03/ouija-board-estimation/feed/,/2012/03/ouija-board-estimation/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/04/scrum-simulation-with-lego-bricks/,/2012/04/scrum-simulation-with-lego-bricks/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/04/scrum-simulation-with-lego-bricks/feed/,/2012/04/scrum-simulation-with-lego-bricks/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/04/tasty-estimation/,/2012/04/tasty-estimation/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/04/tasty-estimation/feed/,/2012/04/tasty-estimation/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/05/lean-startup-snowflakes/,/2012/05/lean-startup-snowflakes/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/05/lean-startup-snowflakes/comment-page-1/,/2012/05/lean-startup-snowflakes/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/05/lean-startup-snowflakes/feed/,/2012/05/lean-startup-snowflakes/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/05/ultimate-battle/,,vertaald:artikel,GONE,vertaalde fallback zonder EN-origineel
/pt/2012/05/ultimate-battle/feed/,,vertaald:feed,GONE,attachmentpagina zonder bestaande post
/pt/2012/06/2-brains-tell-it-sell-it/,/2012/06/2-brains-tell-it-sell-it/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/06/2-brains-tell-it-sell-it/feed/,/2012/06/2-brains-tell-it-sell-it/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/07/challenger-selling-model/,/2012/07/challenger-selling-model/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/07/challenger-selling-model/feed/,/2012/07/challenger-selling-model/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/07/gone-fishing-game/,/2012/07/gone-fishing-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/07/gone-fishing-game/feed/,/2012/07/gone-fishing-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/07/innovation-ambition-matrix/,/2012/07/innovation-ambition-matrix/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/07/innovation-ambition-matrix/feed/,/2012/07/innovation-ambition-matrix/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/customer-centric/,/2012/08/customer-centric/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/customer-centric/feed/,/2012/08/customer-centric/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/die-card-die-the-interruption-game/,/2012/08/die-card-die-the-interruption-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/die-card-die-the-interruption-game/comment-page-1/,/2012/08/die-card-die-the-interruption-game/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/08/die-card-die-the-interruption-game/die_card_die-2/,/2012/08/die-card-die-the-interruption-game/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2012/08/die-card-die-the-interruption-game/die_card_die-2/feed/,/2012/08/die-card-die-the-interruption-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/die-card-die-the-interruption-game/feed/,/2012/08/die-card-die-the-interruption-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/innovation-generator/,/2012/08/innovation-generator/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/innovation-generator/feed/,/2012/08/innovation-generator/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/kanban-tetris/,/2012/08/kanban-tetris/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/kanban-tetris/feed/,/2012/08/kanban-tetris/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/safe-bold-framework/,/2012/08/safe-bold-framework/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/safe-bold-framework/feed/,/2012/08/safe-bold-framework/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/08/wellbeing-north-star/,/2012/08/wellbeing-north-star/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/08/wellbeing-north-star/feed/,/2012/08/wellbeing-north-star/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/09/the-domino-effect/,/2012/09/the-domino-effect/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/09/the-domino-effect/feed/,/2012/09/the-domino-effect/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/09/the-project-managers-nightmare/,/2012/09/the-project-managers-nightmare/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/09/the-project-managers-nightmare/feed/,/2012/09/the-project-managers-nightmare/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/09/we-want-a-city-scrum-simulation-with-lego-extension/,/2012/09/we-want-a-city-scrum-simulation-with-lego-extension/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/09/we-want-a-city-scrum-simulation-with-lego-extension/feed/,/2012/09/we-want-a-city-scrum-simulation-with-lego-extension/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/balloon-animals/,/2012/10/balloon-animals/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/balloon-animals/feed/,/2012/10/balloon-animals/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/celebrity-prioritisation/,/2012/10/celebrity-prioritisation/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/celebrity-prioritisation/comment-page-1/,/2012/10/celebrity-prioritisation/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/10/celebrity-prioritisation/feed/,/2012/10/celebrity-prioritisation/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/destroy/,/2012/10/destroy/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/destroy/feed/,/2012/10/destroy/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/first-letter-last-letter/,/2012/10/first-letter-last-letter/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/first-letter-last-letter/feed/,/2012/10/first-letter-last-letter/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/free-market-prioritisation/,/2012/10/free-market-prioritisation/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/free-market-prioritisation/feed/,/2012/10/free-market-prioritisation/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/intuitions/,/2012/10/intuitions/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/intuitions/feed/,/2012/10/intuitions/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/movements-of-a-hypnotic-nature/,/2012/10/movements-of-a-hypnotic-nature/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/movements-of-a-hypnotic-nature/feed/,/2012/10/movements-of-a-hypnotic-nature/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/musical-bells/,/2012/10/musical-bells/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/musical-bells/feed/,/2012/10/musical-bells/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/once-upon-a-time-in-legoland/,/2012/10/once-upon-a-time-in-legoland/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/once-upon-a-time-in-legoland/feed/,/2012/10/once-upon-a-time-in-legoland/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/story-spines/,/2012/10/story-spines/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/story-spines/feed/,/2012/10/story-spines/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/swedish-stories/,/2012/10/swedish-stories/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/swedish-stories/feed/,/2012/10/swedish-stories/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/the-blame-game/,/2012/10/the-blame-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/the-blame-game/feed/,/2012/10/the-blame-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/the-sprint-limerick/,/2012/10/the-sprint-limerick/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/the-sprint-limerick/feed/,/2012/10/the-sprint-limerick/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/the-sprint-mural/,/2012/10/the-sprint-mural/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/the-sprint-mural/feed/,/2012/10/the-sprint-mural/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/thirty-five/,/2012/10/thirty-five/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/thirty-five/comment-page-1/,/2012/10/thirty-five/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/10/thirty-five/feed/,/2012/10/thirty-five/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/top-traits/,/2012/10/top-traits/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/top-traits/feed/,/2012/10/top-traits/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/upside-downside/,/2012/10/upside-downside/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/upside-downside/feed/,/2012/10/upside-downside/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/10/video-reframing/,/2012/10/video-reframing/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/10/video-reframing/feed/,/2012/10/video-reframing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/delight/,/2012/11/delight/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/delight/feed/,/2012/11/delight/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/gift-box/,/2012/11/gift-box/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/gift-box/feed/,/2012/11/gift-box/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/questions-only/,/2012/11/questions-only/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/questions-only/comment-page-1/,/2012/11/questions-only/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/11/questions-only/feed/,/2012/11/questions-only/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/,/2012/11/tdd-test-driven-drawing/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-07/,/2012/11/tdd-test-driven-drawing/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-07/feed/,/2012/11/tdd-test-driven-drawing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-14/,/2012/11/tdd-test-driven-drawing/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-23-14/feed/,/2012/11/tdd-test-driven-drawing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-40-29/,/2012/11/tdd-test-driven-drawing/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/2012-11-06-10-40-29/feed/,/2012/11/tdd-test-driven-drawing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/feed/,/2012/11/tdd-test-driven-drawing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/screen-shot-2012-11-07-at-22-01-41/,/2012/11/tdd-test-driven-drawing/,vertaald:attachment,REDIRECT,301 · 1 hop
/pt/2012/11/tdd-test-driven-drawing/screen-shot-2012-11-07-at-22-01-41/feed/,/2012/11/tdd-test-driven-drawing/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/three-headed-expert/,/2012/11/three-headed-expert/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/three-headed-expert/comment-page-1/,/2012/11/three-headed-expert/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2012/11/three-headed-expert/feed/,/2012/11/three-headed-expert/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/11/werewolf-facilitation/,/2012/11/werewolf-facilitation/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/11/werewolf-facilitation/feed/,/2012/11/werewolf-facilitation/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2012/12/take-the-win-win-wave/,/2012/12/take-the-win-win-wave/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2012/12/take-the-win-win-wave/feed/,/2012/12/take-the-win-win-wave/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2013/02/52-card-pickup/,/2013/02/52-card-pickup/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2013/02/52-card-pickup/feed/,/2013/02/52-card-pickup/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2013/02/copycats-2/,/2013/02/copycats-2/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2013/02/copycats-2/feed/,/2013/02/copycats-2/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2013/02/the-herculean-doughnut/,/2013/02/the-herculean-doughnut/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2013/02/the-herculean-doughnut/comment-page-1/,/2013/02/the-herculean-doughnut/,vertaald:reactiepagina,REDIRECT,301 · 1 hop
/pt/2013/02/the-herculean-doughnut/feed/,/2013/02/the-herculean-doughnut/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/,/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/feed/,/2013/03/8-monkeys-in-a-cage-–-a-mura-learning-game/,vertaald:feed,REDIRECT,301 · 1 hop
/pt/2013/03/play-doh-zoo-agile-ux-unleashed/,/2013/03/play-doh-zoo-agile-ux-unleashed/,vertaald:artikel,REDIRECT,301 · 1 hop
/pt/2013/03/play-doh-zoo-agile-ux-unleashed/feed/,/2013/03/play-doh-zoo-agile-ux-unleashed/,vertaald:feed,REDIRECT,301 · 1 hop
