from,to,status,reason
/fr/2016/02/the-misemotions-game/,/2016/02/the-misemotions-game/,301,vertaalde fallback
/fr/2016/02/the-misemotions-game/feed/,/2016/02/the-misemotions-game/,301,attachmentpagina
/fr/2016/02/the-roast/,/2016/02/the-roast/,301,vertaalde fallback
/fr/2016/02/the-roast/feed/,/2016/02/the-roast/,301,attachmentpagina
/fr/2016/02/try-or-die-the-x-periment/,/2016/02/try-or-die-the-x-periment/,301,vertaalde fallback
/fr/2016/02/try-or-die-the-x-periment/comment-page-1/,/2016/02/try-or-die-the-x-periment/,301,attachmentpagina
/fr/2016/02/try-or-die-the-x-periment/feed/,/2016/02/try-or-die-the-x-periment/,301,attachmentpagina
/fr/2016/03/agile-jenga-testing-game/,/2016/03/agile-jenga-testing-game/,301,vertaalde fallback
/fr/2016/03/agile-jenga-testing-game/feed/,/2016/03/agile-jenga-testing-game/,301,attachmentpagina
/fr/2016/04/play4agile-north-america-2016-sept-9-11/,/2016/04/play4agile-north-america-2016-sept-9-11/,301,vertaalde fallback
/fr/2016/04/play4agile-north-america-2016-sept-9-11/feed/,/2016/04/play4agile-north-america-2016-sept-9-11/,301,attachmentpagina
/fr/2016/05/5668/,/2016/05/5668/,301,vertaalde fallback
/fr/2016/05/5668/comment-page-1/,/2016/05/5668/,301,attachmentpagina
/fr/2016/05/5668/feed/,/2016/05/5668/,301,attachmentpagina
/fr/2016/05/n-listen/,/2016/05/n-listen/,301,vertaalde fallback
/fr/2016/05/n-listen/feed/,/2016/05/n-listen/,301,attachmentpagina
/fr/2016/05/personal-space-workshop/,/2016/05/personal-space-workshop/,301,vertaalde fallback
/fr/2016/05/personal-space-workshop/feed/,/2016/05/personal-space-workshop/,301,attachmentpagina
/fr/2016/05/throw-the-cat-and-other-objects/,/2016/05/throw-the-cat-and-other-objects/,301,vertaalde fallback
/fr/2016/05/throw-the-cat-and-other-objects/feed/,/2016/05/throw-the-cat-and-other-objects/,301,attachmentpagina
/fr/2016/06/first-things-first/,/2016/06/first-things-first/,301,vertaalde fallback
/fr/2016/06/first-things-first/feed/,/2016/06/first-things-first/,301,attachmentpagina
/fr/2016/06/judgement-juggler/,/2016/06/judgement-juggler/,301,vertaalde fallback
/fr/2016/06/judgement-juggler/feed/,/2016/06/judgement-juggler/,301,attachmentpagina
/fr/2016/06/paint-the-story-point/,/2016/06/paint-the-story-point/,301,vertaalde fallback
/fr/2016/06/paint-the-story-point/comment-page-1/,/2016/06/paint-the-story-point/,301,attachmentpagina
/fr/2016/06/paint-the-story-point/feed/,/2016/06/paint-the-story-point/,301,attachmentpagina
/fr/2016/06/scrum-card-game/,/2016/06/scrum-card-game/,301,vertaalde fallback
/fr/2016/06/scrum-card-game/feed/,/2016/06/scrum-card-game/,301,attachmentpagina
/fr/2016/06/scrum-values-roles-card-game/,/2016/06/scrum-values-roles-card-game/,301,vertaalde fallback
/fr/2016/06/scrum-values-roles-card-game/cardset/,/2016/06/scrum-values-roles-card-game/,301,attachmentpagina
/fr/2016/06/the-agile-mindset-workshop/,/2016/06/the-agile-mindset-workshop/,301,vertaalde fallback
/fr/2016/07/nexus-zoo-a-scaling-simulator/,/2016/07/nexus-zoo-a-scaling-simulator/,301,vertaalde fallback
/fr/2016/07/nexus-zoo-a-scaling-simulator/feed/,/2016/07/nexus-zoo-a-scaling-simulator/,301,attachmentpagina
/fr/2016/07/nexus-zoo-a-scaling-simulator/nexuszoo/,/2016/07/nexus-zoo-a-scaling-simulator/,301,attachmentpagina
/fr/2016/07/scrum-simulation-with-minecraft/,/2016/07/scrum-simulation-with-minecraft/,301,vertaalde fallback
/fr/2016/08/pitfalls-possibilities/,/2016/08/pitfalls-possibilities/,301,vertaalde fallback
/fr/2016/08/pitfalls-possibilities/feed/,/2016/08/pitfalls-possibilities/,301,attachmentpagina
/fr/2016/08/story-cubes-retrospective/,/2016/08/story-cubes-retrospective/,301,vertaalde fallback
/fr/2016/08/story-cubes-retrospective/feed/,/2016/08/story-cubes-retrospective/,301,attachmentpagina
/fr/2016/09/to-plan-or-not-to-plan/,/2016/09/to-plan-or-not-to-plan/,301,vertaalde fallback
/fr/2016/09/to-plan-or-not-to-plan/comment-page-1/,/2016/09/to-plan-or-not-to-plan/,301,attachmentpagina
/fr/2016/09/to-plan-or-not-to-plan/feed/,/2016/09/to-plan-or-not-to-plan/,301,attachmentpagina
/fr/2016/10/the-coffee-game/,/2016/10/the-coffee-game/,301,vertaalde fallback
/fr/2016/10/the-coffee-game/feed/,/2016/10/the-coffee-game/,301,attachmentpagina
/fr/2016/12/lego-team-building/,/2016/12/lego-team-building/,301,vertaalde fallback
/fr/2017/01/logo-maze-why-we-test-first/,/2017/01/logo-maze-why-we-test-first/,301,vertaalde fallback
/fr/2017/02/cards-against-agility/,/2017/02/cards-against-agility/,301,vertaalde fallback
/fr/2017/02/failure-memory-game/,/2017/02/failure-memory-game/,301,vertaalde fallback
/fr/2017/02/failure-memory-game/cc-sa4-0-2/,/2017/02/failure-memory-game/,301,attachmentpagina
/fr/2017/02/failure-memory-game/feed/,/2017/02/failure-memory-game/,301,attachmentpagina
/fr/2017/02/simplicity-in-lego-technical-practices/,/2017/02/simplicity-in-lego-technical-practices/,301,vertaalde fallback
/fr/2017/02/simplicity-in-lego-technical-practices/feed/,/2017/02/simplicity-in-lego-technical-practices/,301,attachmentpagina
/fr/2017/03/x-matrix-jigsaw-puzzle/,/2017/03/x-matrix-jigsaw-puzzle/,301,vertaalde fallback
/fr/2017/04/company-profile/,/2017/04/company-profile/,301,vertaalde fallback
/fr/2017/04/company-profile/feed/,/2017/04/company-profile/,301,attachmentpagina
/fr/2017/04/the-lean-star-game/,/2017/04/the-lean-star-game/,301,vertaalde fallback
/fr/2017/04/the-lean-star-game/comment-page-1/,/2017/04/the-lean-star-game/,301,attachmentpagina
/fr/2017/04/the-lean-star-game/feed/,/2017/04/the-lean-star-game/,301,attachmentpagina
/fr/2017/05/gameception-–-the-team-game-that-creates-itself/,/2017/05/gameception-–-the-team-game-that-creates-itself/,301,vertaalde fallback
/fr/2017/05/gameception-–-the-team-game-that-creates-itself/feed/,/2017/05/gameception-–-the-team-game-that-creates-itself/,301,attachmentpagina
/fr/2017/05/may-the-4th-force-be-with-you-retrospective/,/2017/05/may-the-4th-force-be-with-you-retrospective/,301,vertaalde fallback
/fr/2017/05/may-the-4th-force-be-with-you-retrospective/feed/,/2017/05/may-the-4th-force-be-with-you-retrospective/,301,attachmentpagina
/fr/2017/06/lets-take-a-journey-retrospective/,/2017/06/lets-take-a-journey-retrospective/,301,vertaalde fallback
/fr/2017/06/the-kanban-silly-tasks-game/,/2017/06/the-kanban-silly-tasks-game/,301,vertaalde fallback
/fr/2017/06/the-league-of-extraordinarily-shortsighted-agile-superleaders-retrospective/,/2017/06/the-league-of-extraordinarily-shortsighted-agile-superleaders-retrospective/,301,vertaalde fallback
/fr/2017/07/decoration-kanban/,/2017/07/decoration-kanban/,301,vertaalde fallback
/fr/2017/07/time-tree-fertilizer-retro/,/2017/07/time-tree-fertilizer-retro/,301,vertaalde fallback
/fr/2017/07/time-tree-fertilizer-retro/comment-page-1/,/2017/07/time-tree-fertilizer-retro/,301,attachmentpagina
/fr/2017/07/time-tree-fertilizer-retro/feed/,/2017/07/time-tree-fertilizer-retro/,301,attachmentpagina
/fr/2017/09/cardunit-a-unit-testing-simulation/,/2017/09/cardunit-a-unit-testing-simulation/,301,vertaalde fallback
/fr/2017/09/positive-change-canvas/,/2017/09/positive-change-canvas/,301,vertaalde fallback
/fr/2017/09/positive-change-canvas/feed/,/2017/09/positive-change-canvas/,301,attachmentpagina
/fr/2017/09/the-large-scale-scrum-less-dynamics-game/,/2017/09/the-large-scale-scrum-less-dynamics-game/,301,vertaalde fallback
/fr/2017/10/deep-dive-into-kanban-essentials-using-donut-making/,/2017/10/deep-dive-into-kanban-essentials-using-donut-making/,301,vertaalde fallback
/fr/2017/10/sinking-islands/,/2017/10/sinking-islands/,301,vertaalde fallback
/fr/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/,/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/,301,vertaalde fallback
/fr/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/comment-page-1/,/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/,301,attachmentpagina
/fr/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/feed/,/2017/10/the-core-beliefs-of-waterfall-agile-and-lean/,301,attachmentpagina
/fr/2017/12/core-scrum-game/,/2017/12/core-scrum-game/,301,vertaalde fallback
/fr/2018/01/the-fast-and-the-furious-and-other-fs-retrospective-activity/,/2018/01/the-fast-and-the-furious-and-other-fs-retrospective-activity/,301,vertaalde fallback
/fr/2018/04/pass-the-perfection/,/2018/04/pass-the-perfection/,301,vertaalde fallback
/fr/2018/05/sprint-simulation-scrum-practice-game/,/2018/05/sprint-simulation-scrum-practice-game/,301,vertaalde fallback
/fr/2018/06/sequence-an-agile-integration-game/,/2018/06/sequence-an-agile-integration-game/,301,vertaalde fallback
/fr/2018/07/a-non-it-scrum-simulation-game-learn-scrum-and-self-organizing-through-a-game/,/2018/07/a-non-it-scrum-simulation-game-learn-scrum-and-self-organizing-through-a-game/,301,vertaalde fallback
/fr/2018/07/check-your-mindset/,/2018/07/check-your-mindset/,301,vertaalde fallback
/fr/2018/07/check-your-mindset/feed/,/2018/07/check-your-mindset/,301,attachmentpagina
/fr/2018/07/the-feedback-game/,/2018/07/the-feedback-game/,301,vertaalde fallback
/fr/2018/07/the-feedback-game/feed/,/2018/07/the-feedback-game/,301,attachmentpagina
/fr/2018/08/the-matchup-canvas/,/2018/08/the-matchup-canvas/,301,vertaalde fallback
/fr/2018/08/the-spark-engine/,/2018/08/the-spark-engine/,301,vertaalde fallback
/fr/2018/08/the-spark-engine/comment-page-1/,/2018/08/the-spark-engine/,301,attachmentpagina
/fr/2018/08/the-spark-engine/feed/,/2018/08/the-spark-engine/,301,attachmentpagina
/fr/2018/09/heart-of-agile-psychic-handshake/,/2018/09/heart-of-agile-psychic-handshake/,301,vertaalde fallback
/fr/2018/11/core-less-game/,/2018/11/core-less-game/,301,vertaalde fallback
/fr/2018/12/valuable-paper-airplanes/,/2018/12/valuable-paper-airplanes/,301,vertaalde fallback
/fr/2019/01/witches-cooking-reunion/,/2019/01/witches-cooking-reunion/,301,vertaalde fallback
/fr/author/4agile/,/author/4agile-pl/,301,auteurarchief in andere taal
/fr/author/aaturuit-com/,/author/uruit-agile-adoption-team/,301,auteurarchief in andere taal
/fr/author/abi-bellgmail-com/,/author/abi-bellamkonda/,301,auteurarchief in andere taal
/fr/author/about/,,410,auteurarchief zonder gemigreerd record
/fr/author/admin/,/author/michael-mccullough/,301,auteurarchief in andere taal
/fr/author/agiledoodgmail-com/,/author/jason-little/,301,auteurarchief in andere taal
/fr/author/agileinitiativesgmail-com/,/author/gretchen-knode/,301,auteurarchief in andere taal
/fr/author/agileschoolsgmail-com/,/author/john-miller/,301,auteurarchief in andere taal
/fr/author/agilityteamduo-nl/,/author/duo-agilityteam/,301,auteurarchief in andere taal
/fr/author/agillero/,/author/agillero/,301,auteurarchief in andere taal
/fr/author/agiludic/,/author/olaf-bublitz/,301,auteurarchief in andere taal
/fr/author/ahilesblueyonder-co-uk/,/author/andy-hiles/,301,auteurarchief in andere taal
/fr/author/aleem-khan360pmo-com/,/author/aleem-khan/,301,auteurarchief in andere taal
/fr/author/alexb/,/author/alex-boutin/,301,auteurarchief in andere taal
/fr/author/alexey-pikulevagiletech-ru/,/author/alexey-pikulev/,301,auteurarchief in andere taal
/fr/author/alexeykrivitskygmail-com/,/author/alexey-krivitsky/,301,auteurarchief in andere taal
/fr/author/amr-noamangmail-com/,/author/amr-noaman/,301,auteurarchief in andere taal
/fr/author/andrewjcharltonhotmail-com/,/author/andrew-charlton/,301,auteurarchief in andere taal
/fr/author/andrewruslinghotmail-com/,/author/andrew-rusling/,301,auteurarchief in andere taal
/fr/author/anukhendry/,/author/anukhendry/,301,auteurarchief in andere taal
/fr/author/artsintersticesgmail-com/,/author/elinor-slomba/,301,auteurarchief in andere taal
/fr/author/attarian-samangmail-com/,/author/saman-attarian/,301,auteurarchief in andere taal
/fr/author/b-scharlauabdn-ac-uk/,/author/b-scharlau-abdn-ac-uk/,301,auteurarchief in andere taal
/fr/author/belindabeingagile-co-uk/,/author/belinda-waldock/,301,auteurarchief in andere taal
/fr/author/bencarey/,/author/ben-carey/,301,auteurarchief in andere taal
/fr/author/blakesoulofscrum-com/,/author/blake-mcmillan/,301,auteurarchief in andere taal
/fr/author/brunot-nicolasgmail-com/,/author/nicolas-brunot/,301,auteurarchief in andere taal
/fr/author/bryan_foleyatt-net/,/author/bryan-f/,301,auteurarchief in andere taal
/fr/author/carolina-gorositogmail-com/,/author/carolina-gorosito/,301,auteurarchief in andere taal
/fr/author/cesarioagilix-nl/,/author/cesario-ramos/,301,auteurarchief in andere taal
/fr/author/cetidata-pl/,/author/adam-cetnerowski/,301,auteurarchief in andere taal
/fr/author/chrisdeniaud-eu/,/author/chris-deniaud/,301,auteurarchief in andere taal
/fr/author/colleen-esposito/,/author/colleen-esposito/,301,auteurarchief in andere taal
/fr/author/craig-browncraigwbrown-net/,,410,auteurarchief zonder gemigreerd record
/fr/author/craigstrongandagile-co-uk/,/author/craig-strong/,301,auteurarchief in andere taal
/fr/author/cramtirolf/,/author/marc-florit/,301,auteurarchief in andere taal
/fr/author/d-andre-dhondtgmail-com/,/author/andre-dhondt/,301,auteurarchief in andere taal
/fr/author/daamonpgmail-com/,/author/daamon-parker/,301,auteurarchief in andere taal
/fr/author/danginngmail-com/,/author/dan-ginn/,301,auteurarchief in andere taal
/fr/author/david_kanehouseofyin-com/,/author/david-kane/,301,auteurarchief in andere taal
/fr/author/davidscrumandkanban-co-uk/,/author/david-lowe/,301,auteurarchief in andere taal
/fr/author/ddwebgate-ltd-uk/,/author/derek-davidson/,301,auteurarchief in andere taal
/fr/author/debashis2507/,/author/debashis2507/,301,auteurarchief in andere taal
/fr/author/debdeborahpreuss-com/,/author/deborah-hartmann-preuss/,301,auteurarchief in andere taal
/fr/author/deepakjsfwltd-co-uk/,/author/deepak-joshi/,301,auteurarchief in andere taal
/fr/author/dennis-somervillegmail-com/,/author/dennis-somerville/,301,auteurarchief in andere taal
/fr/author/dinamaria/,/author/dinamaria/,301,auteurarchief in andere taal
/fr/author/dkoontz/,/author/david-koontz/,301,auteurarchief in andere taal
/fr/author/docanotherthought-com/,/author/doc-list/,301,auteurarchief in andere taal
/fr/author/don/,/author/don-mcgreal/,301,auteurarchief in andere taal
/fr/author/doug-husovskygmail-com/,/author/doug-husovsky/,301,auteurarchief in andere taal
/fr/author/dpylayevagmail-com/,/author/dana-pylayeva/,301,auteurarchief in andere taal
/fr/author/dschilli/,/author/dschilli/,301,auteurarchief in andere taal
/fr/author/edbruingmail-com/,/author/e-bruin/,301,auteurarchief in andere taal
/fr/author/egrove/,/author/ellen-grove/,301,auteurarchief in andere taal
/fr/author/ellenebgconsulting-com/,/author/ellen-gottesdiener/,301,auteurarchief in andere taal
/fr/author/eloise-pelsergmail-com/,/author/eloise-pelser/,301,auteurarchief in andere taal
/fr/author/embedded-agility/,/author/embedded-agility/,301,auteurarchief in andere taal
/fr/author/emel-siegeloutlook-com/,/author/emel-siegel/,301,auteurarchief in andere taal
/fr/author/erichbuhlerhotmail-com/,/author/erich-buhler/,301,auteurarchief in andere taal
/fr/author/erwinkoogh-com/,/author/erwin-van-der-koogh/,301,auteurarchief in andere taal
/fr/author/eylul-c/,/author/eylul-c/,301,auteurarchief in andere taal
/fr/author/fabrice-aimettigmail-com/,/author/fabrice-aimetti/,301,auteurarchief in andere taal
/fr/author/fancydevgmail-com/,/author/illya-pavlichenko/,301,auteurarchief in andere taal
/fr/author/fredrikwendt-se/,/author/fredrik-wendt/,301,auteurarchief in andere taal
/fr/author/gameover/,/author/gameover/,301,auteurarchief in andere taal
/fr/author/geoffwatts/,/author/geoff-watts/,301,auteurarchief in andere taal
/fr/author/gregory-alexandregoood-pro/,/author/gregory-alexandre/,301,auteurarchief in andere taal
/fr/author/haritochka2-com/,/author/haralambi-haralambiev/,301,auteurarchief in andere taal
/fr/author/heitor/,/author/heitor-filho/,301,auteurarchief in andere taal
/fr/author/hgjpennartzyahoo-com/,/author/rik-pennartz/,301,auteurarchief in andere taal
/fr/author/hugo-emondgmail-com/,/author/hugo-emond/,301,auteurarchief in andere taal
/fr/author/infojesusmendez-ca/,/author/jesus-mendez/,301,auteurarchief in andere taal
/fr/author/ivo-peksensgmail-com/,/author/ivo-peksens/,301,auteurarchief in andere taal
/fr/author/jaap-dekkingagmail-com/,/author/jaap-dekkinga/,301,auteurarchief in andere taal
/fr/author/jameshurricanefour-com/,/author/james-scrimshire/,301,auteurarchief in andere taal
/fr/author/jason-hallcgmail-com/,/author/jason-hall/,301,auteurarchief in andere taal
/fr/author/jason-t-knightgmail-com/,/author/jason-knight/,301,auteurarchief in andere taal
/fr/author/javamvgmail-com/,/author/slava-moskalenko/,301,auteurarchief in andere taal
/fr/author/jeremy-willetsonbase-com/,/author/jeremy-willets/,301,auteurarchief in andere taal
/fr/author/joerim/,/author/joerim/,301,auteurarchief in andere taal
/fr/author/johng/,/author/johng/,301,auteurarchief in andere taal
/fr/author/jonathanbitwix-com/,/author/jonathan-clarke/,301,auteurarchief in andere taal
/fr/author/jonnorthernshoreconsulting-co-uk/,/author/jon-mcnestrie/,301,auteurarchief in andere taal
/fr/author/jose-manuel-ilinchetagmail-com/,/author/manuel-ilincheta/,301,auteurarchief in andere taal
/fr/author/julio-augustogmail-com/,/author/julio-oliveira/,301,auteurarchief in andere taal
/fr/author/karen-favazza-spencer/,/author/karen-favazza-spencer/,301,auteurarchief in andere taal
/fr/author/karlscotland/,/author/karl-scotland/,301,auteurarchief in andere taal
/fr/author/kbartlettvistaprint-com/,/author/kimberly-bartlett/,301,auteurarchief in andere taal
/fr/author/kenhoward01gmail-com/,/author/kenhoward01-gmail-com/,301,auteurarchief in andere taal
/fr/author/kfeltu/,/author/kfeltu/,301,auteurarchief in andere taal
/fr/author/kingdaddy8gmail-com/,/author/tom-grant/,301,auteurarchief in andere taal
/fr/author/kosciejewgmail-com/,/author/jeff-kosciejew/,301,auteurarchief in andere taal
/fr/author/kruse-ralfgooglemail-com/,/author/ralf-kruse/,301,auteurarchief in andere taal
/fr/author/laisanaome/,/author/laisanaome/,301,auteurarchief in andere taal
/fr/author/lmadhavigmail-com/,/author/ledalla-madhavi/,301,auteurarchief in andere taal
/fr/author/lthomasburrislogistics-com/,/author/lauren-thomas/,301,auteurarchief in andere taal
/fr/author/luke-hohmann/,/author/luke-hohmann/,301,auteurarchief in andere taal
/fr/author/lurena/,/author/lurena/,301,auteurarchief in andere taal
/fr/author/marcin-floryangmail-com/,/author/marcin-floryan/,301,auteurarchief in andere taal
/fr/author/marcin-zmigrodzkioctigo-pl/,/author/marcin-zmigrodzki/,301,auteurarchief in andere taal
/fr/author/mariete-sequeragmail-com/,/author/mariete-sequera-hernandez/,301,auteurarchief in andere taal
/fr/author/mark-reilly/,/author/mark-reilly/,301,auteurarchief in andere taal
/fr/author/marketinguruitgmail-com/,/author/martin-mari/,301,auteurarchief in andere taal
/fr/author/markus-wittwerweb-de/,/author/markus-wittwer/,301,auteurarchief in andere taal
/fr/author/martenscljgmail-com/,/author/christo-martens/,301,auteurarchief in andere taal
/fr/author/matthewrphilipgmail-com/,/author/matt-philip/,301,auteurarchief in andere taal
/fr/author/matthias-jouangmail-com/,/author/matthias-jouan/,301,auteurarchief in andere taal
/fr/author/mbowlergargoylesoftware-com/,/author/mike-bowler/,301,auteurarchief in andere taal
/fr/author/mburrows/,/author/mike-burrows/,301,auteurarchief in andere taal
/fr/author/mcjenkinsgmail-com/,/author/marie-claire-dean/,301,auteurarchief in andere taal
/fr/author/mertine/,/author/mertine/,301,auteurarchief in andere taal
/fr/author/michael-sahota/,/author/michael-sahota/,301,auteurarchief in andere taal
/fr/author/mike-burnsalumni-qut-edu-au/,/author/mike-burns/,301,auteurarchief in andere taal
/fr/author/mike-mccullough/,/author/mike-mccullough/,301,auteurarchief in andere taal
/fr/author/mikeleanintuit-com/,/author/mike-leanintuit-com/,301,auteurarchief in andere taal
/fr/author/mlevison/,/author/mark-levison/,301,auteurarchief in andere taal
/fr/author/mozratgmail-com/,/author/simon-morris/,301,auteurarchief in andere taal
/fr/author/mrcthompson/,/author/mrcthompson/,301,auteurarchief in andere taal
/fr/author/mtbadgleygmail-com/,/author/matt-badgley/,301,auteurarchief in andere taal
/fr/author/n_zdunicyahoo-com-au/,/author/nick-zdunic/,301,auteurarchief in andere taal
/fr/author/ntalensgmail-com/,/author/niels-talens/,301,auteurarchief in andere taal
/fr/author/ntsreejithgmail-com/,/author/sreejith-n-t/,301,auteurarchief in andere taal
/fr/author/nuno_borgeshotmail-com/,/author/nuno-borges/,301,auteurarchief in andere taal
/fr/author/ocbermudezgmail-com/,/author/ocbermudez/,301,auteurarchief in andere taal
/fr/author/olivier-destradefree-fr/,/author/olivier-destrade/,301,auteurarchief in andere taal
/fr/author/paul-osbornpharmacyonesource-com/,/author/paul-osborn/,301,auteurarchief in andere taal
/fr/author/paulagilify-co-uk/,/author/paul-goddard/,301,auteurarchief in andere taal
/fr/author/pauls/,/author/pauls/,301,auteurarchief in andere taal
/fr/author/pib-mtgmx-de/,/author/michael-tarnowski/,301,auteurarchief in andere taal
/fr/author/pierreneisgmail-com/,/author/pierre-e-neis/,301,auteurarchief in andere taal
/fr/author/pmboosyahoo-com/,/author/paul-boos/,301,auteurarchief in andere taal
/fr/author/przemek/,/author/przemek/,301,auteurarchief in andere taal
/fr/author/rdenisoncaptechconsulting-com/,/author/rob-denison/,301,auteurarchief in andere taal
/fr/author/renee-troughtongmail-com/,/author/renee-troughton/,301,auteurarchief in andere taal
/fr/author/richardkasperowski/,/author/richard-kasperowski/,301,auteurarchief in andere taal
/fr/author/rickard-ukgmail-com/,/author/rickard-jones/,301,auteurarchief in andere taal
/fr/author/robert-batusekgmail-com/,/author/robert-batusek/,301,auteurarchief in andere taal
/fr/author/romaintrocheriegmail-com/,/author/romain-trocherie/,301,auteurarchief in andere taal
/fr/author/rquartelgmail-com/,/author/ron-quartel/,301,auteurarchief in andere taal
/fr/author/sabbaghgmail-com/,/author/rafael-sabbagh/,301,auteurarchief in andere taal
/fr/author/samuelnew-bamboo-co-uk/,/author/sam-whiting/,301,auteurarchief in andere taal
/fr/author/schabba/,/author/sunish-chabba/,301,auteurarchief in andere taal
/fr/author/seabreezes1iglide-net/,/author/karen-favazza-spencer-2/,301,auteurarchief in andere taal
/fr/author/seanseantrobinson-co-uk/,/author/sean-robinson/,301,auteurarchief in andere taal
/fr/author/sgh-nijenhuisgmail-com/,/author/stefan-nijenhuis/,301,auteurarchief in andere taal
/fr/author/spenkar/,/author/spenkar/,301,auteurarchief in andere taal
/fr/author/stavrossfmi-uni-sofia-bg/,/author/stavros-stavru/,301,auteurarchief in andere taal
/fr/author/stephen-mounsey/,/author/stephen-mounsey/,301,auteurarchief in andere taal
/fr/author/steverogalsky-ca/,/author/steve-rogalsky/,301,auteurarchief in andere taal
/fr/author/stiedlmoccasoft-com/,/author/anja-stiedl/,301,auteurarchief in andere taal
/fr/author/sune-lomholtgmail-com/,/author/sune-lomholt/,301,auteurarchief in andere taal
/fr/author/tatyanayanush/,/author/tatyana-yanush/,301,auteurarchief in andere taal
/fr/author/tctc-dk/,/author/tc-tc-dk/,301,auteurarchief in andere taal
/fr/author/thomy-kayonline-de/,/author/thomy-kay/,301,auteurarchief in andere taal
/fr/author/throttlehogyahoo-com/,/author/jason-hall-2/,301,auteurarchief in andere taal
/fr/author/timothepdotnettastycupcakesgmail-com/,/author/tim-bourguignon/,301,auteurarchief in andere taal
/fr/author/timyevgrashyn/,/author/tim-yevgrashyn/,301,auteurarchief in andere taal
/fr/author/tobysinclair86gmail-com/,/author/tobysinclair86-gmail-com/,301,auteurarchief in andere taal
/fr/author/toddtoddcharron-com/,/author/todd-charron/,301,auteurarchief in andere taal
/fr/author/vasan-ramtastycupcakesgmail-com-2/,/author/ram-srinivasan/,301,auteurarchief in andere taal
/fr/author/veit/,/author/veit-richter/,301,auteurarchief in andere taal
/fr/author/vijay-bandaru/,/author/vijay-bandaru/,301,auteurarchief in andere taal
/fr/author/vkbandaruyahoo-com/,/author/vijay-bandaru-2/,301,auteurarchief in andere taal
/fr/author/vzanini5dvision-com/,/author/valerio-zanini/,301,auteurarchief in andere taal
/fr/author/wasitovayahoo-com/,/author/silvana-wasitova/,301,auteurarchief in andere taal
/fr/author/zvonimir-kriz/,/author/zvonimir-kriz/,301,auteurarchief in andere taal
/fr/author/zvonimir-krizgmail-com/,,410,auteurarchief zonder gemigreerd record
/game/,,410,pagina vervalt volgens CONTENT-MODEL §4
/game/comment-page-1/,,410,pagina vervalt volgens CONTENT-MODEL §4
/login/,,410,pagina vervalt volgens CONTENT-MODEL §4
/password-reset/,,410,pagina vervalt volgens CONTENT-MODEL §4
/pt/2009/06/60-paces/feed/,/pt/2009/06/60-paces/,301,attachmentpagina
/pt/2009/06/99-test-balloons/,/2009/06/99-test-balloons/,301,vertaalde fallback
/pt/2009/06/99-test-balloons/feed/,/2009/06/99-test-balloons/,301,attachmentpagina
/pt/2009/06/alaskan-road-trip/,/2009/06/alaskan-road-trip/,301,vertaalde fallback
/pt/2009/06/alphabet-game/feed/,/pt/2009/06/alphabet-game/,301,attachmentpagina
/pt/2009/06/coin-sorting/feed/,/pt/2009/06/coin-sorting/,301,attachmentpagina
/pt/2009/06/collaborative-origami/feed/,/pt/2009/06/collaborative-origami/,301,attachmentpagina
/pt/2009/06/doggy-planning/feed/,/pt/2009/06/doggy-planning/,301,attachmentpagina
/pt/2009/06/football-scrum/feed/,/pt/2009/06/football-scrum/,301,attachmentpagina
/pt/2009/06/location-location-location/,/2009/06/location-location-location/,301,vertaalde fallback
/pt/2009/06/location-location-location/feed/,/2009/06/location-location-location/,301,attachmentpagina
/pt/2009/06/mr-happy-face/,/2009/06/mr-happy-face/,301,vertaalde fallback
/pt/2009/06/mr-happy-face/feed/,/2009/06/mr-happy-face/,301,attachmentpagina
/pt/2009/06/no-one-listens-to-me/feed/,/pt/2009/06/no-one-listens-to-me/,301,attachmentpagina
/pt/2009/06/pair-programming-game/feed/,/pt/2009/06/pair-programming-game/,301,attachmentpagina
/pt/2009/06/picture-me/,/2009/06/picture-me/,301,vertaalde fallback
/pt/2009/06/picture-me/feed/,/2009/06/picture-me/,301,attachmentpagina
/pt/2009/06/planning-poker/,/2009/06/planning-poker/,301,vertaalde fallback
/pt/2009/06/planning-poker/feed/,/2009/06/planning-poker/,301,attachmentpagina
/pt/2009/06/presto-manifesto/feed/,/pt/2009/06/presto-manifesto/,301,attachmentpagina
/pt/2009/06/process-doodle/,/2009/06/process-doodle/,301,vertaalde fallback
/pt/2009/06/question-game/feed/,/pt/2009/06/question-game/,301,attachmentpagina
/pt/2009/06/rate-games-at-blog-tastycupcakes-com/,/2009/06/rate-games-at-blog-tastycupcakes-com/,301,vertaalde fallback
/pt/2009/06/rate-games-at-blog-tastycupcakes-com/feed/,/2009/06/rate-games-at-blog-tastycupcakes-com/,301,attachmentpagina
/pt/2009/06/resort-brochure/feed/,/pt/2009/06/resort-brochure/,301,attachmentpagina
/pt/2009/06/submit-your-game/,/2009/06/submit-your-game/,301,vertaalde fallback
/pt/2009/06/submit-your-game/feed/,/2009/06/submit-your-game/,301,attachmentpagina
/pt/2009/06/tangled-mess/,/2009/06/tangled-mess/,301,vertaalde fallback
/pt/2009/06/tangled-mess/feed/,/2009/06/tangled-mess/,301,attachmentpagina
